MD5,Tactic_ID,Mitre_ID,Tactic,Hash,DATE
33c2e887c3d337eeffbbd8745bfdfc8f,TA0005,T1070.006,Defense Evasion,d26987b705f537b10a11fb9913d0acc0218a0c0ae5f27e6f821d6d987b1cd4c7,2021-12-22
33c2e887c3d337eeffbbd8745bfdfc8f,TA0004,T1055,Defense Evasion,d26987b705f537b10a11fb9913d0acc0218a0c0ae5f27e6f821d6d987b1cd4c7,2021-12-22
33c2e887c3d337eeffbbd8745bfdfc8f,TA0009,T1005,Collection,d26987b705f537b10a11fb9913d0acc0218a0c0ae5f27e6f821d6d987b1cd4c7,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0007,T1497,Discovery,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0007,T1082,Discovery,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0007,T1010,Discovery,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0007,T1016,Discovery,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0011,T1573,Command and Control,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0011,T1071,Command and Control,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0005,T1497,Discovery,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0005,T1027,Defense Evasion,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
6e710f6f02fdde1e4adf06935a296fd8,TA0002,T1129,Execution,868a62feff8b46466e9d63b83135a7987bf6d332c13739aa11b747b3e2ad4bbf,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0007,T1010,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0007,T1016,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0007,T1497,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0007,T1124,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0007,T1082,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0011,T1071,Command and Control,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0011,T1573,Command and Control,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0005,T1218.011,Defense Evasion,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0005,T1497,Discovery,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0005,T1055,Defense Evasion,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0005,T1562.001,Defense Evasion,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
eef723ff0b5c0b10d391955250f781b3,TA0004,T1055,Defense Evasion,87f389d8f3a63f0879aa9d9dfbbd2b2c9cf678b871b704a01b39e1eaa234020c,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0007,T1010,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0007,T1016,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0007,T1497,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0007,T1124,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0007,T1082,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0011,T1071,Command and Control,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0011,T1573,Command and Control,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0005,T1218.011,Defense Evasion,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0005,T1497,Discovery,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0005,T1055,Defense Evasion,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
fc3c31bbdbeee99aba5f7a735fac7a7e,TA0004,T1055,Defense Evasion,2f53109e01c431c1c1acec667adee07cf907cdc4d36429022f915654c9b7113b,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0007,T1010,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0007,T1016,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0007,T1497,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0007,T1124,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0007,T1082,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0011,T1071,Command and Control,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0011,T1573,Command and Control,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0005,T1218.011,Defense Evasion,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0005,T1497,Discovery,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0005,T1055,Defense Evasion,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
569246a3325effa11cb8ff362428ab2c,TA0004,T1055,Defense Evasion,ebe4befd2a7f941baa65248d5dea09de809e638ec8e8caffae322aa3b6863c1c,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0007,T1010,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0007,T1016,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0007,T1497,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0007,T1124,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0007,T1082,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0011,T1071,Command and Control,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0011,T1573,Command and Control,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0005,T1218.011,Defense Evasion,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0005,T1497,Discovery,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0005,T1055,Defense Evasion,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0005,T1562.001,Defense Evasion,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
5b387a9130e9b9782ca4c225c8e641b3,TA0004,T1055,Defense Evasion,1892b72c053ab48edae8305ef449f2b5391921efea8b1d7c37d6d29f59edc92e,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0007,T1010,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0007,T1016,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0007,T1497,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0007,T1124,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0007,T1082,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0011,T1071,Command and Control,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0011,T1573,Command and Control,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0005,T1218.011,Defense Evasion,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0005,T1497,Discovery,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0005,T1055,Defense Evasion,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
8b378eabcec13c3c925cc7ca4d191f5f,TA0004,T1055,Defense Evasion,e83f5e0a51845d7078a3aca8ca7a5b786e8bdf284efd3e08b3472dbf3e098930,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0007,T1010,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0007,T1016,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0007,T1497,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0007,T1124,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0007,T1082,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0011,T1071,Command and Control,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0011,T1573,Command and Control,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0005,T1218.011,Defense Evasion,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0005,T1497,Discovery,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0005,T1055,Defense Evasion,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
d63bb2c5cd4cfbe8fabf1640b569db6a,TA0004,T1055,Defense Evasion,d0fa0bfef8b199a42f4f33145274576e5a7edeb5522fb342af41fdc16e9021e2,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0007,T1010,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0007,T1016,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0007,T1497,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0007,T1124,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0007,T1082,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0011,T1071,Command and Control,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0011,T1573,Command and Control,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0005,T1218.011,Defense Evasion,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0005,T1497,Discovery,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0005,T1055,Defense Evasion,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
3b494133f1a673b2b04df4f4f996a25d,TA0004,T1055,Defense Evasion,f62adc678eaadc019277640e6695143a45336c2f91019f5d9308812db1d07285,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0007,T1010,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0007,T1016,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0007,T1497,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0007,T1124,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0007,T1082,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0011,T1071,Command and Control,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0011,T1573,Command and Control,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0005,T1218.011,Defense Evasion,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0005,T1497,Discovery,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0005,T1055,Defense Evasion,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
d1a99087fa3793fbc4d0adb26e87efce,TA0004,T1055,Defense Evasion,0dc3f66f4af3250f56a32f8e1b9e772c514f74718358d19c195e3950d370ea01,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0007,T1010,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0007,T1016,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0007,T1497,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0007,T1124,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0007,T1082,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0011,T1071,Command and Control,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0011,T1573,Command and Control,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0005,T1218.011,Defense Evasion,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0005,T1497,Discovery,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0005,T1055,Defense Evasion,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
62eae43a36cbc4ed935d8df007f5650b,TA0004,T1055,Defense Evasion,7d7dc8125a26d9515d90a66bfd20d609820197c879030cb932d39b1c2998e9d4,2021-12-22
e5ff537666b387c39a406cbbb359b2ed,TA0007,T1124,Discovery,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0007,T1614.001,Discovery,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0007,T1082,Discovery,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0007,T1497.003,Discovery,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0005,T1036,Defense Evasion,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0005,T1553.004,Defense Evasion,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0005,T1055,Defense Evasion,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0005,T1497.003,Discovery,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0004,T1055,Defense Evasion,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0002,T1559.002,Execution,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0002,T1559.001,Execution,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
e5ff537666b387c39a406cbbb359b2ed,TA0009,T1005,Collection,e13888eed2466efaae729f16fc8e348fbabea8d7acd6db4e062f6c0930128f8f,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0003,T1547.001,Privilege Escalation,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0003,T1546.001,Privilege Escalation,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0002,T1064,Scripting,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0002,T1203,Execution,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1082,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1124,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1057,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1016,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1083,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1497,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1614.001,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1497.003,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1518.001,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1120,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1018,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0007,T1518,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0011,T1095,Command and Control,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0011,T1071,Command and Control,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0011,T1573,Command and Control,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1055,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1064,Scripting,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1218.011,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1497,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1497.003,Discovery,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1036,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1055.011,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0005,T1564.003,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0004,T1547.001,Privilege Escalation,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0004,T1055.011,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0004,T1055,Defense Evasion,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
8ed89d14dee005ea59634aade15dba97,TA0004,T1546.001,Privilege Escalation,9c906c2f3bfb24883a8784a92515e6337e1767314816d5d9738f9ec182beaf44,2021-04-27
058542975392c9636371b88a3f6142d7,TA0007,T1083,Discovery,75bf8feeac2b5b1690feab45155a6b97419d6d1b0d36083daccb061dc5dbdea8,2021-04-27
058542975392c9636371b88a3f6142d7,TA0005,T1036,Defense Evasion,75bf8feeac2b5b1690feab45155a6b97419d6d1b0d36083daccb061dc5dbdea8,2021-04-27
058542975392c9636371b88a3f6142d7,TA0005,T1055.011,Defense Evasion,75bf8feeac2b5b1690feab45155a6b97419d6d1b0d36083daccb061dc5dbdea8,2021-04-27
058542975392c9636371b88a3f6142d7,TA0005,T1027,Defense Evasion,75bf8feeac2b5b1690feab45155a6b97419d6d1b0d36083daccb061dc5dbdea8,2021-04-27
